95,47
95,48
95,49
95,50
95,51
95,52
95,53
95,54
95,55
95,56
95,57
95,58
95,59
95,60
95,61
95,62
95,63
95,64
95,65
95,66
95,67
95,68
95,69
95,70
95,71
95,72
95,73
95,74
95,75
95,76
95,77
95,78
95,79
95,80
95,81
95,82
95,83
95,84
95,85
95,86
95,87
95,88
95,89
95,90
95,91
95,92
95,93
95,94
95,95
95,96
95,97
95,98
95,99
95,100
95,101
95,102
95,103
95,104
95,105
95,106
95,107
95,108
95,109
95,110
95,111
95,112
95,113
95,114
95,115
95,116
95,117
95,118
95,119
95,120
95,121
95,122
95,123
95,124
95,125
95,126
95,127
95,128
95,129
95,130
95,131
95,132
95,133
95,134
95,135
95,136
95,137
95,138
95,139
95,140
95,141
95,142
95,143
95,144
95,145
95,146
95,147
95,148
95,149
95,150
95,151
95,152
95,153
95,154
95,155
95,156
95,157
95,158
95,159
95,160
95,161
95,162
95,163
95,164
95,165
95,166
95,167
95,168
95,169
95,170
95,171
95,172
95,173
95,174
95,175
95,176
95,177
95,178
95,179
95,180
95,181
95,182
95,183
95,184
95,185
95,186
95,187
95,188
95,189
95,190
95,191
95,192
95,193
95,194
95,195
95,196
95,197
95,198
95,199
95,200
95,201
95,202
95,203
95,204
95,205
95,206
95,207
95,208
95,209
95,210
95,211
95,212
95,213
95,214
95,215
95,216
95,217
95,218
95,219
95,220
95,221
95,222
95,223
95,224
95,225
95,226
95,227
95,228
95,229
95,230
95,231
95,232
95,233
95,234
95,235
95,236
95,237
95,238
95,239
95,240
95,241
96,241
97,241
98,241
99,241
100,241
101,241
102,241
103,241
104,241
105,241
106,241
107,241
108,241
109,241
110,241
111,241
112,241
113,241
114,241
115,241
116,241
116,240
116,239
116,238
117,237
117,236
117,235
117,234
117,233
117,232
118,231
118,230
118,229
118,228
118,227
118,226
119,225
120,226
121,227
122,228
123,229
124,230
125,231
126,232
127,233
128,233
129,234
130,235
131,235
132,236
133,237
134,237
135,238
136,238
137,238
138,239
139,239
140,240
141,240
142,240
143,240
144,241
145,241
146,241
147,241
148,242
149,242
150,242
151,242
152,242
153,242
154,242
155,242
156,242
157,242
158,242
159,242
160,242
161,242
162,242
163,242
164,242
165,242
166,242
167,242
168,242
169,241
170,241
171,241
172,241
173,241
174,240
175,240
176,240
177,239
178,239
179,238
180,238
181,238
182,237
183,237
184,236
185,235
186,235
187,234
188,233
189,233
190,232
191,231
192,230
193,229
194,228
195,227
196,226
197,225
198,224
199,223
199,222
200,221
201,220
201,219
202,218
203,217
203,216
204,215
204,214
205,213
205,212
206,211
206,210
207,209
207,208
208,207
208,206
209,205
209,204
209,203
210,202
210,201
210,200
211,199
211,198
211,197
211,196
212,195
212,194
212,193
212,192
212,191
213,190
213,189
213,188
213,187
213,186
213,185
213,184
214,183
214,182
214,181
214,180
214,179
214,178
214,177
214,176
214,175
214,174
214,173
214,172
214,171
214,170
214,169
214,168
214,167
214,166
214,165
214,164
214,163
214,162
214,161
214,160
214,159
214,158
214,157
214,156
214,155
213,154
213,153
213,152
213,151
213,150
213,149
212,148
212,147
212,146
212,145
212,144
211,143
211,142
211,141
210,140
210,139
210,138
209,137
209,136
209,135
208,134
208,133
207,132
207,131
206,130
206,129
205,128
205,127
204,126
203,125
203,124
202,123
201,122
201,121
200,120
199,119
198,118
197,117
196,116
195,115
194,114
193,114
192,113
191,112
190,111
189,111
188,110
187,110
186,109
185,109
184,108
183,108
182,107
181,107
180,107
179,106
178,106
177,106
176,105
175,105
174,105
173,105
172,105
171,104
170,104
169,104
168,104
167,104
166,104
165,104
164,104
163,104
162,104
161,104
160,104
159,104
158,104
157,104
156,104
155,105
154,105
153,105
152,105
151,105
150,105
149,106
148,106
147,106
146,107
145,107
144,107
143,108
142,108
141,109
140,109
139,110
138,110
137,111
136,111
135,112
134,113
133,114
132,114
131,115
130,116
129,117
128,118
127,119
126,120
125,121
125,122
124,123
123,124
123,125
122,126
121,127
121,128
120,129
119,128
119,127
119,126
119,125
119,124
119,123
119,122
119,121
119,120
119,119
119,118
119,117
119,116
119,115
119,114
119,113
119,112
119,111
119,110
119,109
119,108
119,107
119,106
119,105
119,104
119,103
119,102
119,101
119,100
119,99
119,98
119,97
119,96
119,95
119,94
119,93
119,92
119,91
119,90
119,89
119,88
119,87
119,86
119,85
119,84
119,83
119,82
119,81
119,80
119,79
119,78
119,77
119,76
119,75
119,74
119,73
119,72
119,71
119,70
119,69
119,68
119,67
119,66
119,65
119,64
119,63
119,62
119,61
119,60
119,59
119,58
119,57
119,56
119,55
119,54
119,53
119,52
119,51
119,50
119,49
119,48
119,47
118,47
117,47
116,47
115,47
114,47
113,47
112,47
111,47
110,47
109,47
108,47
107,47
106,47
105,47
104,47
103,47
102,47
101,47
100,47
99,47
98,47
97,47
